BARCODE	BRAND	DESCRIP	TYPE	SIZE	PRICE_C	QTY_ON_HND
08811007005	JOHNNIE WALKER BLUE	BLUE	WHIS-SCOTCH	750ML	290.94	3
5.00027E+12	JOHNNIE WALKER BLUE	BLUE	WHIS-SCOTCH	750ML	290.94	3
08807617757	JOHNNIE WALKER BLUE	BLUE	WHIS-SCOTCH	750ML	290.94	3
C08811007005	JOHNNIE WALKER BLUE	BLUE	WHIS-SCOTCH	750ML	290.94	3
08807617990	JOHNNIE WALKER BLUE	BLUE	WHIS-SCOTCH	750ML	290.94	3
08807618468	JOHNNIE WALKER BLUE	BLUE	WHIS-SCOTCH	750ML	290.94	3
08068600110	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	1.75L	34.49	4
08068688910	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	1.75L	34.49	4
08068687810	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	1.75L	34.49	4
08068689210	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	1.75L	34.49	4
08068699542	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	1.75L	34.49	4
08068600130	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	1.75L	34.49	4
08068600140	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068600199	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068601329	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068600108	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068602332	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068602739	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068602761	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068602762	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	750ML	17.24	37
08068600160	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	375ML	11.49	11
S01445	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	375ML	11.49	11
S1445	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	375ML	11.49	11
S42874	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	375ML	11.49	11
08068600161	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	375ML	11.49	11
08068600170	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	200ML	6.89	6
S01446	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	200ML	6.89	6
S1446	JIM BEAM	KENTUCKY BOURBON	WHIS-AMERICAN	200ML	6.89	6
08832015251	FLOR DE CANA	4 YEAR - SILVER	RUM-IMPORTED	750ML	18.39	15
1191783	FLOR DE CANA	4 YEAR - SILVER	RUM-IMPORTED	750ML	18.39	15
02696490429	FLOR DE CANA	4 YEAR - SILVER	RUM-IMPORTED	750ML	18.39	15
08700000733	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	750ML	12.64	
873380	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	750ML	12.64	
877330	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	750ML	12.64	
87733000733	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	750ML	12.64	
0877330	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	750ML	12.64	
0873380	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	750ML	12.64	
877350	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	200ML	5.05	
S3004	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	200ML	5.05	
0877350	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	200ML	5.05	
877650	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	375ML	8.61	
S3006	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	375ML	8.61	
0877650	SEAGRAM'S 7	WHISKEY	WHIS-AMERICAN	375ML	8.61	
08700070060	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	1.75L	60.94	3
0870070060	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	1.75L	60.94	3
08200074164	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	1.75L	60.94	3
08200076969	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	1.75L	60.94	3
08200077513	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	1.75L	60.94	3
08200078923	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	1.75L	60.94	3
08700000725	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	750ML	32.19	12
877600	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	375ML	18.39	3
S7604	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	375ML	18.39	3
0877600	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	375ML	18.39	3
821720	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	375ML	18.39	3
08700000760	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	375ML	18.39	3
08200000172	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	375ML	18.39	3
0877270	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	200ML	11.49	
S7605	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	200ML	11.49	
877270	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	200ML	11.49	
08700000727	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	200ML	11.49	
506	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	50 ML	3.44	42
52	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	50 ML	3.44	42
871990	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	50 ML	3.44	42
S7606	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	50 ML	3.44	42
0871990	CROWN ROYAL	CANADIAN	WHIS-CANADIAN	50 ML	3.44	42
08043240126	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	1.75L	32.19	4
S10300	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	1.75L	32.19	4
08700000729	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
877290	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
87729000729	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
S60920	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
874160	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
S10302	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
08043240123	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
08043240124	SEAGRAM'S GIN	EXTRA DRY	GIN-IMPORTED	750ML	19.54	2
877640	SEAGRAM'S GIN	EXTRA DRY	GIN-AMERICAN	375ML	8.96	9
S10303	SEAGRAM'S GIN	EXTRA DRY	GIN-AMERICAN	375ML	8.96	9
08043240122	SEAGRAM'S GIN	EXTRA DRY	GIN-AMERICAN	375ML	8.96	9
08068604512	WOLFSCHMIDT	VODKA	VODKA-AMERICAN	1.75L	16.09	
S10808	WOLFSCHMIDT	VODKA	VODKA-AMERICAN	1.75L	16.09	
08835212880	WOLFSCHMIDT	VODKA	VODKA-AMERICAN	1.75L	16.09	
0886003	GORDON'S	DRY GIN	GIN-AMERICAN	1.75L	22.99	1
S11585	GORDON'S	DRY GIN	GIN-AMERICAN	1.75L	22.99	1
08860000000	GORDON'S	DRY GIN	GIN-AMERICAN	1.75L	22.99	1
886003	GORDON'S	DRY GIN	GIN-AMERICAN	1.75L	22.99	1
08200075910	CAPT MORGAN	SPICED	RUM-IMPORTED	1.75	29.89	22
08200080523	CAPT MORGAN	SPICED	RUM-IMPORTED	1.75	29.89	22
08112807405	FINLANDIA	VODKA	VODKA-IMPORTED	1.75L	35.64	
08112807411	FINLANDIA	VODKA	VODKA-IMPORTED	750ML	21.84	
08396013710	FINLANDIA	VODKA	VODKA-IMPORTED	750ML	21.84	
886113	GORDON'S	VODKA	VODKA-AMERICAN	1LTR.	17.24	
88611300013	GORDON'S	VODKA	VODKA-AMERICAN	1LTR.	17.24	
S14217	GORDON'S	VODKA	VODKA-AMERICAN	1LTR.	17.24	
0886113	GORDON'S	VODKA	VODKA-AMERICAN	1LTR.	17.24	
08860000019	GORDON'S	VODKA	VODKA-AMERICAN	750ML	12.64	
886123	GORDON'S	VODKA	VODKA-AMERICAN	750ML	12.64	
88612300012	GORDON'S	VODKA	VODKA-AMERICAN	750ML	12.64	
0886123	GORDON'S	VODKA	VODKA-AMERICAN	750ML	12.64	
0886103	GORDON'S	VODKA	VODKA-AMERICAN	1.75L	18.39	15
S14738	GORDON'S	VODKA	VODKA-AMERICAN	1.75L	18.39	15
08861031	GORDON'S	VODKA	VODKA-AMERICAN	1.75L	18.39	15
886103	GORDON'S	VODKA	VODKA-AMERICAN	1.75L	18.39	15
08811011050	TANQUERAY	GIN	GIN-IMPORTED	1.75L	44.84	7
08850811050	TANQUERAY	GIN	GIN-IMPORTED	1.75L	44.84	7
S15432	TANQUERAY	GIN	GIN-IMPORTED	1.75L	44.84	7
AS08811011050	TANQUERAY	GIN	GIN-IMPORTED	1.75L	44.84	7
08811011030	TANQUERAY	GIN	GIN-IMPORTED	750ML	24.14	16
08811011060	TANQUERAY	GIN	GIN-IMPORTED	375ML	16.09	3
08850811060	TANQUERAY	GIN	GIN-IMPORTED	375ML	16.09	3
S15435	TANQUERAY	GIN	GIN-IMPORTED	375ML	16.09	3
08811011064	TANQUERAY	GIN	GIN-IMPORTED	375ML	16.09	3
08811011010	TANQUERAY	GIN	GIN-IMPORTED	200ML	8.84	
08850811010	TANQUERAY	GIN	GIN-IMPORTED	200ML	8.84	
S15436	TANQUERAY	GIN	GIN-IMPORTED	200ML	8.84	
08700070040	GLENLIVET	12 YR - SINGLE MALT	WHIS-SCOTCH	1.75L	110.39	
08043240072	GLENLIVET	12 YR - SINGLE MALT	WHIS-SCOTCH	1.75L	110.39	
08866413458	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	1.75L	21.84	
S15707	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	1.75L	21.84	
08866466779	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	1LTR.	14.94	
S15708	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	1LTR.	14.94	
08866443877	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	750ML	12.64	
42747	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	750ML	12.64	
S15709	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	750ML	12.64	
08866437978	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	375ML	6.08	
S15710	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	375ML	6.08	
08866445195	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	200ML	3.44	
S15711	MAJORSKA VODKA	AMERICAN	VODKA-AMERICAN	200ML	3.44	
74460711131	HERRADURA	TEQUILA SILVER	TEQUILA	750ML	51.74	3
08700040193	HERRADURA	TEQUILA ANEJO	TEQUILA	750ML	62.09	2
1191044	HERRADURA	TEQUILA ANEJO	TEQUILA	750ML	62.09	2
74460711133	HERRADURA	TEQUILA ANEJO	TEQUILA	750ML	62.09	2
S17026	HERRADURA	TEQUILA ANEJO	TEQUILA	750ML	62.09	2
N854724	HERRADURA	TEQUILA ANEJO	TEQUILA	750ML	62.09	2
08066057725	MONTE ALBAN	MEZCAL (WORM)	TEQUILA	750ML	29.89	
S17582	MONTE ALBAN	MEZCAL (WORM)	TEQUILA	750ML	29.89	
S3527	MONTE ALBAN	MEZCAL (WORM)	TEQUILA	750ML	29.89	
08832029001	WHITE HORSE	SCOTCH	WHIS-SCOTCH	1.75L	32.19	
08807617124	WHITE HORSE	SCOTCH	WHIS-SCOTCH	1.75L	32.19	
08807632830	TALISKER	10 YR - SINGLE MALT	WHIS-SCOTCH	750ML	80.49	3
08811017005	TALISKER	10 YR - SINGLE MALT	WHIS-SCOTCH	750ML	80.49	3
08043211616	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	750ML	36.79	
08043240039	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	750ML	36.79	
08043210608	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	750ML	36.79	
874110	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	200ML	16.09	6
S19109	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	200ML	16.09	6
S16211	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	200ML	16.09	6
08043240036	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	200ML	16.09	6
S19117	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	50 ML	4.59	
876280	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	50 ML	4.59	
08043240034	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	50 ML	4.59	
08043240250	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	50 ML	4.59	
08048023003	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	375ML	20.11	
08811008113	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	375ML	20.11	
P44263	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	375ML	20.11	
08048023005	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	200ML	11.49	
08811008102	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	200ML	11.49	
P44271	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	200ML	11.49	
08068612510	GILBEY'S	VODKA	VODKA-AMERICAN	1.75L	19.54	
08625943589	GILBEY'S	VODKA	VODKA-AMERICAN	1LTR.	12.64	
S19579	GILBEY'S	VODKA	VODKA-AMERICAN	1LTR.	12.64	
08068612520	GILBEY'S	VODKA	VODKA-AMERICAN	1LTR.	12.64	
08043240046	CHIVAS REGAL	12 YRS SCOTCH	WHIS-SCOTCH	1.75L	74.74	4
08700020100	PASSPORT	SCOTCH	WHIS-SCOTCH	1.75L	29.89	
S20000	PASSPORT	SCOTCH	WHIS-SCOTCH	1.75L	29.89	
08043240178	PASSPORT	SCOTCH	WHIS-SCOTCH	1.75L	29.89	
42724	PASSPORT	SCOTCH	WHIS-SCOTCH	750ML	20.69	
872490	PASSPORT	SCOTCH	WHIS-SCOTCH	750ML	20.69	
S20003	PASSPORT	SCOTCH	WHIS-SCOTCH	750ML	20.69	
08043240176	PASSPORT	SCOTCH	WHIS-SCOTCH	750ML	20.69	
08700000654	CHIVAS - ROYAL SALUTE	21 YR	WHIS-SCOTCH	750ML	252.99	5
08700000457	CHIVAS - ROYAL SALUTE	21 YR	WHIS-SCOTCH	750ML	252.99	5
08043240025	CHIVAS - ROYAL SALUTE	21 YR	WHIS-SCOTCH	750ML	252.99	5
08043240415	CHIVAS - ROYAL SALUTE	21 YR	WHIS-SCOTCH	750ML	252.99	5
08043240052	CHIVAS - ROYAL SALUTE	21 YR	WHIS-SCOTCH	750ML	252.99	5
08048023000	DEWAR'S	WHITE LABEL	WHIS-SCOTCH	1.75L	39.09	68
08807632930	DALWHINNIE 15 YRS	SINGLE MALT	WHIS-SCOTCH	750ML	95.44	3
08811010005	DALWHINNIE 15 YRS	SINGLE MALT	WHIS-SCOTCH	750ML	95.44	3
08811000008	PINCH - 15 YR	SCOTCH	WHIS-SCOTCH	1.75L	72.44	4
881184	PINCH - 15 YR	SCOTCH	WHIS-SCOTCH	1.75L	72.44	4
881154	PINCH - 15 YR	SCOTCH	WHIS-SCOTCH	750ML	33.34	7
02992911541	LICOR 43	LIQUEUR	CORDIALS-IMPORTED	750ML	36.79	7
08832063002	CRISTAL	AGUARDIENTE	AGUARDIENTE	1.75L	31.04	
08832063037	CRISTAL	AGUARDIENTE	AGUARDIENTE	1.75L	31.04	
08775202666	CRISTAL	AGUARDIENTE	AGUARDIENTE	1.75L	31.04	
08807633230	OBAN	14 YR - SINGLE MALT	WHIS-SCOTCH	750ML	111.54	3
08811016005	OBAN	14 YR - SINGLE MALT	WHIS-SCOTCH	750ML	111.54	3
08807618854	JOHNNIE WALKER	RED	WHIS-SCOTCH	1.75L	43.69	15
08807616316	JOHNNIE WALKER	RED	WHIS-SCOTCH	1.75L	43.69	15
08811002140	JOHNNIE WALKER	RED	WHIS-SCOTCH	1LTR.	41.39	
18850802040	JOHNNIE WALKER	RED	WHIS-SCOTCH	1LTR.	41.39	
S22719	JOHNNIE WALKER	RED	WHIS-SCOTCH	1LTR.	41.39	
08811002130	JOHNNIE WALKER	RED	WHIS-SCOTCH	750ML	26.44	26
08807618249	JOHNNIE WALKER	RED	WHIS-SCOTCH	750ML	26.44	26
08811002109	JOHNNIE WALKER	RED	WHIS-SCOTCH	375ML	18.39	18
08850802009	JOHNNIE WALKER	RED	WHIS-SCOTCH	375ML	18.39	18
S22721	JOHNNIE WALKER	RED	WHIS-SCOTCH	375ML	18.39	18
08811002119	JOHNNIE WALKER	RED	WHIS-SCOTCH	375ML	18.39	18
08811002110	JOHNNIE WALKER	RED	WHIS-SCOTCH	200ML	9.88	11
08850802010	JOHNNIE WALKER	RED	WHIS-SCOTCH	200ML	9.88	11
S22722	JOHNNIE WALKER	RED	WHIS-SCOTCH	200ML	9.88	11
08811002113	JOHNNIE WALKER	RED	WHIS-SCOTCH	200ML	9.88	11
891130	JOHNNIE WALKER	RED	WHIS-SCOTCH	50 ML	3.44	132
S22724	JOHNNIE WALKER	RED	WHIS-SCOTCH	50 ML	3.44	132
0891130	JOHNNIE WALKER	RED	WHIS-SCOTCH	50 ML	3.44	132
08807616317	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	1.75L	80.49	16
08811001140	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	1LTR.	68.99	8
08807618514	JOHNNIE W.BLACK	12 YR W/GLSS	WHIS-SCOTCH	750ML	40.24	18
08807618577	JOHNNIE W.BLACK	12 YR W/GLSS	WHIS-SCOTCH	750ML	40.24	18
08807618593	JOHNNIE W.BLACK	12 YR W/GLSS	WHIS-SCOTCH	750ML	40.24	18
08811001109	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	375ML	20.69	36
08850801009	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	375ML	20.69	36
S22728	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	375ML	20.69	36
08811001119	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	375ML	20.69	36
891110	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	50 ML	5.51	27
S22737	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	50 ML	5.51	27
0891110	JOHNNIE W.BLACK	12 YRS BLENDED SCOTCH	WHIS-SCOTCH	50 ML	5.51	27
08832063000	CRISTAL	AGUARDIENTE	AGUARDIENTE	750ML	17.24	6
08832063015	CRISTAL	AGUARDIENTE	AGUARDIENTE	750ML	17.24	6
08832063018	CRISTAL	AGUARDIENTE	AGUARDIENTE	750ML	17.24	6
08775202664	CRISTAL	AGUARDIENTE	AGUARDIENTE	750ML	17.24	6
08832063005	CRISTAL	AGUARDIENTE	AGUARDIENTE	375ML	6.89	
08832063007	CRISTAL	AGUARDIENTE	AGUARDIENTE	375ML	6.89	
S23029	CRISTAL	AGUARDIENTE	AGUARDIENTE	375ML	6.89	
S2941	CRISTAL	AGUARDIENTE	AGUARDIENTE	375ML	6.89	
08832063003	CRISTAL	AGUARDIENTE	AGUARDIENTE	375ML	6.89	
08700000713	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
08700070058	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
08700080312	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
877130	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
S00310	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
S00968	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
S23234	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
0877130	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
087130	MYERS'S	RUM	RUM-IMPORTED	750ML	25.29	
09674976610	CLUNY 4 YEARS	SCOTCH	WHIS-SCOTCH	1.75L	24.14	
08764711201	CLUNY 4 YEARS	SCOTCH	WHIS-SCOTCH	1.75L	24.14	
09674976620	CLUNY 4 YEARS	SCOTCH	WHIS-SCOTCH	1 LIT	16.09	
S23332	CLUNY 4 YEARS	SCOTCH	WHIS-SCOTCH	1 LIT	16.09	
08764711200	CLUNY 4 YEARS	SCOTCH	WHIS-SCOTCH	1 LIT	16.09	
08068614040	RONRICO	GOLD	RUM-IMPORTED	750ML	12.64	3
874490	RONRICO	GOLD	RUM-IMPORTED	750ML	12.64	3
S03675	RONRICO	GOLD	RUM-IMPORTED	750ML	12.64	3
S23515	RONRICO	GOLD	RUM-IMPORTED	750ML	12.64	3
S7905	RONRICO	GOLD	RUM-IMPORTED	750ML	12.64	3
08068614120	RONRICO	SILVER	RUM-IMPORTED	1LTR.	16.09	
874440	RONRICO	SILVER	RUM-IMPORTED	1LTR.	16.09	
S23556	RONRICO	SILVER	RUM-IMPORTED	1LTR.	16.09	
08068614140	RONRICO	SILVER	RUM-IMPORTED	.750L	12.64	
S23564	RONRICO	SILVER	RUM-IMPORTED	.750L	12.64	
S967	RONRICO	SILVER	RUM-IMPORTED	.750L	12.64	
08068614112	RONRICO	SILVER	RUM-IMPORTED	1.75L	21.84	
S01230	RONRICO	SILVER	RUM-IMPORTED	1.75L	21.84	
S24075	RONRICO	SILVER	RUM-IMPORTED	1.75L	21.84	
S01852	RONRICO	SILVER	RUM-IMPORTED	1.75L	21.84	
S02460	RONRICO	SILVER	RUM-IMPORTED	1.75L	21.84	
08068614012	RONRICO	GOLD	RUM-IMPORTED	1.75L	21.84	
S24083	RONRICO	GOLD	RUM-IMPORTED	1.75L	21.84	
872360	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043250217	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043250017	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043250717	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
5.01101E+12	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043240004	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043210382	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043211362	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043211645	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08043200128	JAMESON	IRISH WHISKY	WHIS-IRISH	750ML	34.49	12
08068636540	DEKUYPER LIC	PEACHTREE SCHNAPPS	CORDIALS-AMERICAN	750ML	13.79	4
08223057985	DEKUYPER LIC	PEACHTREE SCHNAPPS	CORDIALS-AMERICAN	750ML	13.79	4
S25214	DEKUYPER LIC	PEACHTREE SCHNAPPS	CORDIALS-AMERICAN	750ML	13.79	4
08068636543	DEKUYPER LIC	PEACHTREE SCHNAPPS	CORDIALS-AMERICAN	750ML	13.79	4
08068639740	DEKUYPER LIC	PEACHTREE SCHNAPPS	CORDIALS-AMERICAN	750ML	13.79	4
08366410736	GLENFIDDICH	12 YR - SINGLE MALT	WHIS-SCOTCH	750ML	55.19	4
08366412026	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	1.75L	22.99	4
N66072	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	1.75L	22.99	4
08366412042	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	1 LIT	14.94	4
08366412094	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	375ML	8.84	
N66076	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	375ML	8.84	
08366487478	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	375ML	8.84	
08366412107	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	200ML	5.39	
N66077	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	200ML	5.39	
08366487477	CLAN MACGREGOR	SCOTCH	WHIS-SCOTCH	200ML	5.39	
08366410050	GRANT'S	SCOTCH	WHIS-SCOTCH	1.75L	32.19	11
N66092	GRANT'S	SCOTCH	WHIS-SCOTCH	1.75L	32.19	11
08366410730	GLENFIDDICH	12 YR - SINGLE MALT	WHIS-SCOTCH	1.75L	102.34	4
N66202	GLENFIDDICH	12 YR - SINGLE MALT	WHIS-SCOTCH	1.75L	102.34	4
08700000271	CAPT MORGAN	SPICED	RUM-IMPORTED	750ML	17.24	10
872710	CAPT MORGAN	SPICED	RUM-IMPORTED	750ML	17.24	10
S25402	CAPT MORGAN	SPICED	RUM-IMPORTED	750ML	17.24	10
S7926	CAPT MORGAN	SPICED	RUM-IMPORTED	750ML	17.24	10
S1544	CAPT MORGAN	SPICED	RUM-IMPORTED	750ML	17.24	10
0872710	CAPT MORGAN	SPICED	RUM-IMPORTED	750ML	17.24	10
0872770	CAPT MORGAN	SPICED	RUM-IMPORTED	375ML	11.49	12
S25403	CAPT MORGAN	SPICED	RUM-IMPORTED	375ML	11.49	12
0872770	CAPT MORGAN	SPICED	RUM-IMPORTED	375ML	11.49	12
872770	CAPT MORGAN	SPICED	RUM-IMPORTED	375ML	11.49	12
872730	CAPT MORGAN	SPICED	RUM-IMPORTED	200ML	6.43	10
S25404	CAPT MORGAN	SPICED	RUM-IMPORTED	200ML	6.43	10
0872730	CAPT MORGAN	SPICED	RUM-IMPORTED	200ML	6.43	10
08811014005	LAGAVULIN 16 YRS	SINGLE MALT	WHIS-SCOTCH	750ML	110.39	3
08832063011	CRISTAL	AGUARDIENTE	AGUARDIENTE	1LTR.	25.29	
S28405	CRISTAL	AGUARDIENTE	AGUARDIENTE	1LTR.	25.29	
42662	RON VIEJO DE CALDAS	3 YRS RUM	RUM-IMPORTED	750ML	20.69	3
S28894	RON VIEJO DE CALDAS	3 YRS RUM	RUM-IMPORTED	750ML	20.69	3
08832063004	RON VIEJO DE CALDAS	3 YRS RUM	RUM-IMPORTED	750ML	20.69	3
08832063064	RON VIEJO DE CALDAS	3 YRS RUM	RUM-IMPORTED	750ML	20.69	3
08775202650	RON VIEJO DE CALDAS	3 YRS RUM	RUM-IMPORTED	750ML	20.69	3
08308966035	JAGERMEISTER	LIQUEUR	CORDIALS-IMPORTED	375ML	17.24	5
S31281	JAGERMEISTER	LIQUEUR	CORDIALS-IMPORTED	375ML	17.24	5
08308999989	JAGERMEISTER	LIQUEUR	CORDIALS-IMPORTED	375ML	17.24	5
08308966010	JAGERMEISTER	LIQUEUR	CORDIALS-IMPORTED	50ML	2.29	
87	JAGERMEISTER	LIQUEUR	CORDIALS-IMPORTED	50ML	2.29	
S32268	JAGERMEISTER	LIQUEUR	CORDIALS-IMPORTED	50ML	2.29	
08366437134	FRANGELICO	LIQUEUR	CORDIALS-IMPORTED	750ML	31.04	
08366486970	FRANGELICO	LIQUEUR	CORDIALS-IMPORTED	750ML	31.04	
72105998750	FRANGELICO	LIQUEUR	CORDIALS-IMPORTED	750ML	31.04	
72105900003	FRANGELICO	LIQUEUR	CORDIALS-IMPORTED	750ML	31.04	
